file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
ABBind_2JEL_HLP__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,ABBind,2JEL,HLP__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0333281039304806,0.4465811965811966,0.0066204843524913,0.8066537890924137,0.5999042814009298
ABBind_HM_1YY9_AHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,ABBind,1YY9,AHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.0600858482035211,0.3666666666666666,-0.1333333333333333,0.2352941176470588,0.1380952380952381
ABBind_1MLC_EHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,ABBind,1MLC,EHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.1721872498132833,0.36,-0.12,0.377346367525905,0.1065233785822021
ABBind_3HFM_HLY__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,ABBind,3HFM,HLY__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.3846484437683758,0.6863636363636363,-0.1136363636363636,0.5475476580481227,0.1908946608946609
ABBind_1DQJ_CHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,ABBind,1DQJ,CHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.4007015144993597,0.69,0.1099853362660149,0.7062097302590167,0.2821052631578947
ABBind_1VFB_CHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,ABBind,1VFB,CHL__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.0637672293562278,0.5416666666666666,-0.12,0.2701256100194199,0.1323155565926041
SKEMPI_1DQJ_ABC__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,1DQJ,ABC__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.0154072414412428,0.4758064516129032,-0.1290322580645161,0.4371773090664094,0.1268686868686868
SKEMPI_1VFB_ABC__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,1VFB,ABC__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0732606012507444,0.4464285714285714,0.0357142857142857,0.6698821462467247,0.1640821396404762
SKEMPI_2B2X_HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,2B2X,HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.3182211696433441,0.1428571428571428,0.0138888888888888,0.5478855568117148,0.0856287755670668
SKEMPI_1MHP_HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,1MHP,HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.3101562840652706,0.1587301587301587,0.0138888888888888,0.5478855568117148,0.0864138256349528
SKEMPI_1YY9_CDA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,1YY9,CDA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.2045882055174477,0.2777777777777778,-0.1111111111111111,0.4417618357937055,0.1055555555555555
SKEMPI_3BN9_CDB__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3BN9,CDB__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0298641957037782,0.2890625,-0.125,0.3687971502054881,0.0952937993379169
SKEMPI_3NPS_BCA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3NPS,BCA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.1207061732940503,0.48,-0.12,0.4760781189810667,0.1389010989010989
SKEMPI_4JPK_HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,4JPK,HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.1393939393939393,0.5555555555555556,-0.1111111111111111,0.8,0.2
SKEMPI_3SE8_HLG__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3SE8,HLG__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0278359405978872,0.5128205128205128,-0.1153846153846153,0.4418330357595532,0.1333333333333333
SKEMPI_2BDN_HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,2BDN,HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.2417582417582417,0.5454545454545454,-0.1818181818181818,0.6153846153846154,0.2261904761904761
SKEMPI_3N85_LHA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3N85,LHA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.1823716631040193,0.375,-0.1666666666666666,0.8421052631578947,0.2666666666666666
SKEMPI_1MLC_ABE__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,1MLC,ABE__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.2039419731492784,0.3466666666666666,-0.12,0.3440390164033516,0.104324821716126
SKEMPI_2JEL_LHP__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,2JEL,LHP__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0345635194022491,0.4524291497975708,0.0159071190743944,0.8003603590898335,0.594463160035118
SKEMPI_3HFM_HLY__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3HFM,HLY__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0041036479364777,0.5246132208157525,-0.1139240506329113,0.3847023819323782,0.1168414956345626
SKEMPI_3L5X_HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3L5X,HLA__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.1386278811844332,0.3359375,-0.125,0.2741034733052007,0.1008928571428571
SKEMPI_3SE9_HLG__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,SKEMPI,3SE9,HLG__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.2195998236719042,0.7246376811594204,0.2463768115942029,0.7496834776717672,0.4708624708624708
5A12_Ang2_fitness_4ZFG__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.1256423486267503,0.6276114314053687,0.0987787489926229,0.6280132843477194,0.1536823543610896
ACE2_SARS2-RBD_enrich_6M17__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.251009577342461,0.5920995512717835,0.0206024982995684,0.6092183693882027,0.1241684597359603
BH3_Mcl-1_normed_3KZ0__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.5702300132049452,0.7906693628260153,0.2090623968306371,0.7889801626122496,0.2287142840267351
HLA-A2_TAPBPR_meanscore_5WER__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.2806001914066713,0.5682762657301728,0.0810771665104189,0.693451584707433,0.138411314104861
KRAS_RAF1_norfitness_6VJJ__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,6VJJ,KRAS_RAF1_norfitness_6VJJ__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.4700450778913504,0.7371064835360208,0.1903046822573246,0.7856838166175627,0.2411996812274237
Z-domain_ZSPA-1_LL2_fitness_1LP1__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.0875340650010088,0.4087328942720737,-0.0973502501053975,0.4386321215337611,0.0772828956008058
hYAP65_peptide_FunctioncalScore_1JMQ__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1JMQ,hYAP65_peptide_FunctioncalScore_1JMQ__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.0701504847904605,0.5102753275082967,-0.0290487515806771,0.5218935703551406,0.0964993365757003
BH3_Bcl-xL_normed_1PQ1__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1PQ1,BH3_Bcl-xL_normed_1PQ1__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.5555601385758568,0.7752558600198085,0.2731924727632882,0.8423055440456064,0.266299298980746
CD19_FMC63_Fitness_7URV__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.4072872019641964,0.528736822672272,0.0328346130326756,0.7211478370792748,0.1153982569117539
GB1_IgG-Fc_fitness_1FCC_2016__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.1738495729382503,0.5813191810105098,0.071717694624898,0.6470283249848789,0.143972696863892
PSD95_Tm2F_1BE9__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1BE9,PSD95_Tm2F_1BE9__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.3053340391387613,0.3846731964924487,-0.090244511645748,0.6160457884054067,0.0748183933169168
Z-domain_ZpA963_HL1_fitness_2M5A__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.0191881112703562,0.5513195323935438,0.007026722059804,0.5032036124226454,0.1105431169976166
KRAS_RAF1-RBD_norfitness_6VJJ__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.5468112295130211,0.7347901196046658,0.1636373988788117,0.8083176716504225,0.2243173207021147
PSD95_CRIPT_1BE9__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1BE9,PSD95_CRIPT_1BE9__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.5547870191754609,0.6665953024504687,0.0504321995343484,0.7270703028707576,0.1562519179509894
Z-domain_ZSPA-1_LL1_fitness_1LP1__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL1_fitness_1LP1__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.1097968395352275,0.5906878193162054,0.0294897200247044,0.5861386874445741,0.1230768740725225
5A12_VEGF_fitness_4ZFF__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.2597532332980082,0.5707843075362983,0.0019133464451954,0.6039560935148522,0.1151568224786502
CXCR4_CXCL12_enrich_8U4O__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.1357989564829814,0.4537419728680983,0.0040750530159094,0.5928146203612283,0.1003998583086626
GB1_IgG-Fc_fitness_1FCC__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.2183147492834978,0.3489193401858891,-0.0777782223851508,0.3763982728640593,0.0706100015693771
KRAS_DARPinK27_norfitness_5O2S__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,5O2S,KRAS_DARPinK27_norfitness_5O2S__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.460354239397405,0.6440697770084023,0.0372640647865232,0.757057346503969,0.1410795875984009
KRAS_RALGDS-RBD_norfitness_1LFD__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1LFD,KRAS_RALGDS-RBD_norfitness_1LFD__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.5838764513828424,0.7686879424342551,0.2683232978218229,0.8571407898932192,0.2880832855339127
SARS2-RBD_ACE2_deltaKd_6M0J__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,-0.0842212536914836,0.4564003508635713,-0.0919225832316865,0.347285534870042,0.0832461942377946
KRAS_PICK3CG-RBD_norfitness_1HE8__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,1HE8,KRAS_PICK3CG-RBD_norfitness_1HE8__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.5450371399485736,0.6794451605697353,0.101126181905436,0.799218550812916,0.1623277077360453
KRAS_SOS1_norfitness_8BE4__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,8BE4,KRAS_SOS1_norfitness_8BE4__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.4543457186844761,0.6369178756203793,0.022674627525125,0.7292721781792617,0.134644953607775
Z-domain_ZpA963_HL2_fitness_2M5A__ElnaggarLab__ankh-base__60d9b09f__masked__fp32__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL2_fitness_2M5A__ElnaggarLab__ankh-base__60d9b09f__masked__fp32_,,ankh-base,,0,masked,0.2483028075498562,0.6233641975308641,0.0,0.5709406770148244,0.1422075068722175
