file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
ACE2_SARS2-RBD_enrich_6M17__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.1679752975708459,0.64237080782686,0.0662738843892258,0.575815169062867,0.150755834449331
CD19_FMC63_Fitness_7URV__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.3519440129070354,0.5105393182967886,0.0044296027377118,0.6993882087067511,0.1097340898171736
GB1_IgG-Fc_fitness_1FCC_2016__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.1280197872265387,0.5854136337345395,0.1203109939348737,0.6826842169894203,0.1813866570414763
ABBind_2JEL_HLP__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,2JEL,HLP__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.0954083707483553,0.4188034188034188,0.0066204843524913,0.513344323171388,0.5727669450146896
ABBind_3HFM_HLY__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,3HFM,HLY__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.7089456194218648,0.8545454545454545,0.3318181818181818,0.847422108993122,0.4037121212121212
ABBind_1VFB_CHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,1VFB,CHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.1544405645794268,0.4833333333333333,0.0666666666666666,0.3962602725373768,0.1515850905769148
ABBind_HM_1YY9_AHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,1YY9,AHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.2047823806120005,0.5333333333333333,-0.1333333333333333,0.2352941176470588,0.1736111111111111
ABBind_1DQJ_CHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,1DQJ,CHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.3427292029878777,0.7333333333333334,0.3666177875533832,0.7708671618658065,0.3253968253968253
ABBind_1MLC_EHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,1MLC,EHL__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.1064878222215695,0.3066666666666666,-0.12,0.3440390164033516,0.1001501078900459
ABBind_1DVF_ABCD__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,ABBind,1DVF,ABCD__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.2878795143802782,0.7291666666666667,0.1666666666666666,0.807374157798395,0.2316433566433566
SKEMPI_1MHP_HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,1MHP,HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.2545702241348141,0.1805555555555555,0.0138888888888888,0.6959450989761479,0.1912202942572939
SKEMPI_1MLC_ABE__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,1MLC,ABE__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.1472762168514251,0.3599999999999999,-0.12,0.3440390164033516,0.1073671497584541
SKEMPI_3L5X_HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3L5X,HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.3350495587029522,0.2734375,-0.125,0.1571757325225914,0.092146807440925
SKEMPI_3HFM_HLY__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3HFM,HLY__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.5076084474934454,0.6962025316455696,0.2573839662447257,0.8391186136375681,0.2727056244600104
SKEMPI_2JEL_LHP__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,2JEL,LHP__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.0479265015530162,0.4817813765182186,0.1590711907439444,0.6803107645502954,0.635062465158914
SKEMPI_2BDN_HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,2BDN,HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.178817225561237,0.5681818181818181,-0.1818181818181818,0.6153846153846154,0.2361111111111111
SKEMPI_1VFB_ABC__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,1VFB,ABC__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.012650175904044,0.4795918367346939,0.0357142857142857,0.5057557037090129,0.2415248237369639
SKEMPI_2B2X_HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,2B2X,HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.2765529667479672,0.1726190476190476,0.0138888888888888,0.6933051228219775,0.1907982092193044
SKEMPI_3SE8_HLG__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3SE8,HLG__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.0633082896783808,0.4743589743589744,-0.1153846153846153,0.3742325015316453,0.1242997198879551
SKEMPI_4JPK_HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,4JPK,HLA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.3333333333333332,0.2222222222222222,-0.1111111111111111,0.8,0.125
SKEMPI_1YY9_CDA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,1YY9,CDA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,-0.3490034094121168,0.3611111111111111,-0.1111111111111111,0.1298828384808027,0.1180555555555555
SKEMPI_3NPS_BCA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3NPS,BCA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.1439715354935839,0.5599999999999999,-0.12,0.7360587400409361,0.1892551892551892
SKEMPI_3SE9_HLG__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3SE9,HLG__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.1115292572965705,0.7391304347826086,0.2463768115942029,0.0847277812432794,0.3069444444444444
SKEMPI_1DQJ_ABC__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,1DQJ,ABC__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.2752293584731113,0.7983870967741935,0.1532258064516129,0.7302545160446793,0.317156862745098
SKEMPI_3BN9_CDB__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3BN9,CDB__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.0073373239444627,0.3515625,0.15625,0.4743925074876126,0.137063492063492
SKEMPI_3N85_LHA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32__focus0,SKEMPI,3N85,LHA__ElnaggarLab__ankh2-ext1__c2065b56__masked__fp32_,,ankh2-ext1,,0,masked,0.3647433262080387,0.5,-0.1666666666666666,0.631578947368421,0.3611111111111111
